"celltype","sample","predicted_age"
"Microglia","ControlSVZ",26.5615220022718
"Microglia","ControlSVZ",20.8268533840549
"Microglia","ControlSVZ",19.0132108309349
"Microglia","ControlSVZ",24.5429227269583
"Microglia","ControlSVZ",13.0414638972202
"Microglia","ControlSVZ",23.666092390182
"Microglia","ControlSVZ",18.0815198354761
"Microglia","ControlSVZ",22.2050330338163
"Microglia","ControlSVZ",20.019141058803
"Microglia","ControlSVZ",20.2851848361404
"Microglia","ControlSVZ",35.053708815662
"Microglia","ControlSVZ",32.0881266883083
"Microglia","ControlSVZ",10.4112719101978
"Microglia","ControlSVZ",27.5424701165574
"Microglia","ControlSVZ",18.7858797921889
"Microglia","ControlSVZ",22.8436902315847
"Microglia","ControlSVZ",19.6729533342555
"Microglia","ControlSVZ",39.0050687296098
"Microglia","ControlSVZ",33.5274301393941
"Microglia","ControlSVZ",19.6304936173919
"Microglia","ControlSVZ",33.027030435351
"Microglia","ControlSVZ",21.2234219242908
"Microglia","ControlSVZ",23.1953058255244
"Microglia","ControlSVZ",30.0995858605574
"Microglia","ControlSVZ",23.2764797486202
"Microglia","ControlSVZ",12.3064371176414
"Microglia","ControlSVZ",25.6057509689643
"Microglia","ControlSVZ",34.1189367063156
"Microglia","ControlSVZ",27.9267826606096
"Microglia","ControlSVZ",33.8789896484635
"Microglia","ControlSVZ",28.6121619929499
"Microglia","ControlSVZ",28.0949660316064
"Microglia","ControlSVZ",29.0774316082906
"Microglia","ControlSVZ",18.5167743227591
"Microglia","ControlSVZ",22.4641165002855
"Microglia","ControlSVZ",32.6158511918947
"Microglia","ControlSVZ",18.699015457414
"Microglia","ControlSVZ",19.9297950973086
"Microglia","ControlSVZ",21.867399279439
"Microglia","ControlSVZ",15.6307803169362
"Microglia","ControlSVZ",17.7941685810921
"Microglia","ControlSVZ",32.1970458102447
"Microglia","ControlSVZ",28.5002164576236
"Microglia","ControlSVZ",18.2970481271274
"Microglia","ControlSVZ",21.8394875030895
"Microglia","ControlSVZ",24.2258410228195
"Microglia","ControlSVZ",22.7205443279118
"Microglia","ControlSVZ",31.1413471644209
"Microglia","ControlSVZ",25.1898046986586
"Microglia","ControlSVZ",12.7084791773806
"Microglia","ControlSVZ",29.4239442331164
"Microglia","ControlSVZ",22.3783477821758
"Microglia","ControlSVZ",22.7704728240751
"Microglia","ControlSVZ",26.7889152894873
"Microglia","ControlSVZ",22.722393286974
"Microglia","ControlSVZ",19.0801235955635
"Microglia","ControlSVZ",24.4422557117946
"Microglia","ControlSVZ",27.476453231716
"Microglia","ControlSVZ",13.3097388684224
"Microglia","ControlSVZ",25.579471455269
"Microglia","ControlSVZ",26.2331015553153
"Microglia","ControlSVZ",8.82894972862334
"Microglia","ControlSVZ",30.8506400081939
"Microglia","ControlSVZ",13.6438831315503
"Microglia","ControlSVZ",13.0227454467745
"Microglia","ControlSVZ",24.7626252876763
"Microglia","ControlSVZ",32.192329118014
"Microglia","ControlSVZ",27.1118343793892
"Microglia","ControlSVZ",24.1580833435612
"Microglia","ControlSVZ",30.212741769719
"Microglia","ControlSVZ",17.5410537497175
"Microglia","ControlSVZ",1.82655516893606
"Microglia","ControlSVZ",20.3177878104578
"Microglia","ControlSVZ",28.237492770276
"Microglia","ControlSVZ",28.0241141716344
"Microglia","ControlSVZ",21.8617398112023
"Microglia","ControlSVZ",22.2182297068735
"Microglia","ControlSVZ",24.673717529101
"Microglia","ControlSVZ",19.6802627853975
"Microglia","ControlSVZ",11.0686983512398
"Microglia","ControlSVZ",10.8102406364636
"Microglia","ControlSVZ",17.7395930295536
"Microglia","ControlSVZ",23.7053478024299
"Microglia","ControlSVZ",28.4002899560959
"Microglia","ControlSVZ",24.0224046773458
"Microglia","ControlSVZ",30.0095306664066
"Microglia","ControlSVZ",31.9811888136883
"Microglia","ControlSVZ",25.5523442609797
"Microglia","ControlSVZ",29.7063429465978
"Microglia","ControlSVZ",16.110200102612
"Microglia","ControlSVZ",22.391542927463
"Microglia","ControlSVZ",31.8111116757848
"Microglia","ControlSVZ",24.9708829288472
"Microglia","ControlSVZ",26.6168853410021
"Microglia","ControlSVZ",9.44523734757973
"Microglia","ControlSVZ",23.469089667108
"Microglia","ControlSVZ",18.6673784120868
"Microglia","ControlSVZ",19.7884942482164
"Microglia","ControlSVZ",26.1050387047201
"Microglia","ControlSVZ",24.9352784617391
"Microglia","ControlSVZ",21.8358969345875
"Microglia","ControlSVZ",12.0119873266968
"Microglia","ControlSVZ",20.4405256009437
"Microglia","ControlSVZ",18.2071033639695
"Microglia","ControlSVZ",18.3655255956599
"Microglia","ControlSVZ",17.9582658100024
"Microglia","ControlSVZ",23.9582714584827
"Microglia","ControlSVZ",20.1541760863929
"Microglia","ControlSVZ",18.2338326630788
"Microglia","ControlSVZ",19.5786838540447
"Microglia","ControlSVZ",20.9737504542322
"Microglia","ControlSVZ",27.7111143149903
"Microglia","ControlSVZ",32.8734989123588
"Microglia","ControlSVZ",8.79892363114816
"Microglia","ControlSVZ",34.7469784255838
"Microglia","ControlSVZ",25.1699719379906
"Microglia","ControlSVZ",21.2722050891721
"Microglia","ControlSVZ",23.0660950146079
"Microglia","ControlSVZ",-3.52597430824586
"Microglia","ControlSVZ",16.6065261242931
"Microglia","ControlSVZ",21.0076334412036
"Microglia","ControlSVZ",15.6285033508153
"Microglia","ControlSVZ",14.2546629925387
"Microglia","ControlSVZ",25.2392814121874
"Microglia","ControlSVZ",18.9319884081925
"Microglia","ControlSVZ",30.0008697483484
"Microglia","ControlSVZ",37.1604191266023
"Microglia","ControlSVZ",17.3399094161505
"Microglia","ControlSVZ",24.3665536150752
"Microglia","ControlSVZ",31.7246767403875
"Microglia","ControlSVZ",23.1549120070789
"Microglia","ControlSVZ",23.9828061655404
"Microglia","RIPRSVZ",30.5110639469256
"Microglia","RIPRSVZ",22.4194263304639
"Microglia","RIPRSVZ",28.0722410202182
"Microglia","RIPRSVZ",35.7443632199783
"Microglia","RIPRSVZ",28.0140958869926
"Microglia","RIPRSVZ",28.5029461233969
"Microglia","RIPRSVZ",27.1076156552069
"Microglia","RIPRSVZ",33.113837563292
"Microglia","RIPRSVZ",35.0636602273715
"Microglia","RIPRSVZ",31.7258972677339
"Microglia","RIPRSVZ",30.7890340958753
"Microglia","RIPRSVZ",33.8041275947249
"Microglia","RIPRSVZ",21.4122026070077
"Microglia","RIPRSVZ",27.4255646666823
"Microglia","RIPRSVZ",29.2095283941216
"Microglia","RIPRSVZ",21.6090312121635
"Microglia","RIPRSVZ",27.7400823272107
"Microglia","RIPRSVZ",29.537207650622
"Microglia","RIPRSVZ",35.3814558647561
"Microglia","RIPRSVZ",44.5392128384472
"Microglia","RIPRSVZ",22.2335722943995
"Microglia","RIPRSVZ",38.8474729575958
"Microglia","RIPRSVZ",28.8909838547964
"Microglia","RIPRSVZ",25.2671152917467
"Microglia","RIPRSVZ",28.4876854482579
"Microglia","RIPRSVZ",26.5068543480797
"Microglia","RIPRSVZ",29.2494517045033
"Microglia","RIPRSVZ",28.903171622596
"Microglia","RIPRSVZ",28.8312094632772
"Microglia","RIPRSVZ",31.5933291563828
"Microglia","RIPRSVZ",33.329277930473
"Microglia","RIPRSVZ",35.4644653971599
"Microglia","RIPRSVZ",31.6294617752212
"Microglia","RIPRSVZ",28.7004489215575
"Microglia","RIPRSVZ",34.4209089613969
"Microglia","RIPRSVZ",31.6294929290051
"Microglia","RIPRSVZ",22.9568051795649
"Microglia","RIPRSVZ",22.9812202686838
"Microglia","RIPRSVZ",32.3589189804834
"Microglia","RIPRSVZ",21.1842995705116
"Microglia","RIPRSVZ",34.1226767373909
"Microglia","RIPRSVZ",33.8564446439746
"Microglia","RIPRSVZ",22.7183790299355
"Microglia","RIPRSVZ",36.6984558821521
"Microglia","RIPRSVZ",33.0623634163417
"Microglia","RIPRSVZ",29.618217328771
"Microglia","RIPRSVZ",39.1118275875163
"Microglia","RIPRSVZ",17.2160039715367
"Microglia","RIPRSVZ",35.8416170795414
"Microglia","RIPRSVZ",11.4946201148244
"Microglia","RIPRSVZ",29.9829424090392
"Microglia","RIPRSVZ",24.0661273681351
"Microglia","RIPRSVZ",30.5213354873666
"Microglia","RIPRSVZ",37.2343607005106
"Microglia","RIPRSVZ",32.2131412857718
"Microglia","RIPRSVZ",37.7027870393244
"Microglia","RIPRSVZ",23.9290962300239
"Microglia","RIPRSVZ",37.0990409872539
"Microglia","RIPRSVZ",26.2326689008987
"Microglia","RIPRSVZ",32.8270301199758
"Microglia","RIPRSVZ",22.9296825692739
"Microglia","RIPRSVZ",30.6710519784111
"Microglia","RIPRSVZ",22.2439925911992
"Microglia","RIPRSVZ",24.3166525927579
"Microglia","RIPRSVZ",31.9719307780448
"Microglia","RIPRSVZ",30.1609033448094
"Microglia","RIPRSVZ",36.7172095874382
"Microglia","RIPRSVZ",26.4543661833723
"Microglia","RIPRSVZ",35.7141905704257
"Microglia","RIPRSVZ",37.9542461663635
"Microglia","RIPRSVZ",38.2595296514235
"Microglia","RIPRSVZ",19.6214776080545
"Microglia","RIPRSVZ",36.4460416058052
"Microglia","RIPRSVZ",33.7974320071991
"Microglia","RIPRSVZ",35.486732008109
"Microglia","RIPRSVZ",28.5429991683627
"Microglia","RIPRSVZ",31.937136483956
"Microglia","RIPRSVZ",35.06252380151
"Microglia","RIPRSVZ",36.8235780517895
"Microglia","RIPRSVZ",26.1816635564245
"Microglia","RIPRSVZ",33.2789693505915
"Microglia","RIPRSVZ",26.9916566020962
"Microglia","RIPRSVZ",33.1423498537875
"Microglia","RIPRSVZ",28.029224013223
"Microglia","RIPRSVZ",32.4427725386935
"Microglia","RIPRSVZ",31.2442163903706
"Microglia","RIPRSVZ",31.8746769027674
"Microglia","RIPRSVZ",33.1899891040586
"Microglia","RIPRSVZ",28.8260513149209
"Microglia","RIPRSVZ",20.0487092486516
"Microglia","RIPRSVZ",30.1084712792757
"Microglia","RIPRSVZ",32.922366158749
"Microglia","RIPRSVZ",27.8013911260146
"Microglia","RIPRSVZ",22.6099522553226
"Microglia","RIPRSVZ",34.2186188723737
"Microglia","RIPRSVZ",27.8434032009694
"Microglia","RIPRSVZ",34.3630432529316
"Microglia","RIPRSVZ",35.0979972023278
"Microglia","RIPRSVZ",28.9804769006402
"Microglia","RIPRSVZ",27.6702514648014
"Microglia","RIPRSVZ",24.310211849236
"Microglia","RIPRSVZ",29.4490618626842
"Microglia","RIPRSVZ",27.7683313222094
"Microglia","RIPRSVZ",22.6096632602565
"Microglia","RIPRSVZ",28.8712864772327
"Microglia","RIPRSVZ",30.451816534883
"Microglia","RIPRSVZ",24.5034092805973
"Microglia","RIPRSVZ",31.3147414264283
"Microglia","RIPRSVZ",25.7935456561303
"Microglia","RIPRSVZ",18.9453340987224
"Microglia","RIPRSVZ",34.7670447227197
"Microglia","RIPRSVZ",24.2915911544275
"Microglia","RIPRSVZ",38.2434522321598
"Microglia","RIPRSVZ",42.0281633524312
"Microglia","RIPRSVZ",37.1812737766591
"Microglia","RIPRSVZ",36.7535230754455
"Microglia","RIPRSVZ",33.1294178256943
"Microglia","RIPRSVZ",23.0586333239483
"Microglia","RIPRSVZ",33.8805016645174
"Microglia","RIPRSVZ",32.2613511156749
"Microglia","RIPRSVZ",33.2658132493733
"Microglia","RIPRSVZ",32.7933381301739
"Microglia","RIPRSVZ",30.1322245836566
"Microglia","RIPRSVZ",34.5976580336688
"Microglia","RIPRSVZ",34.1911647992283
"Microglia","RIPRSVZ",23.0583338079041
"Microglia","RIPRSVZ",28.2950241512007
"Microglia","RIPRSVZ",25.6206616683802
"Microglia","RIPRSVZ",31.103309748626
"Microglia","RIPRSVZ",21.9697376006959
"Microglia","RIPRSVZ",27.6970096354349
"Microglia","RIPRSVZ",27.0702525560171
"Microglia","RIPRSVZ",26.0472644561602
"Microglia","RIPRSVZ",27.4020031545107
"Microglia","RIPRSVZ",31.9550724420384
"Microglia","RIPRSVZ",35.535179735505
"Microglia","RIPRSVZ",22.2973133704842
"Microglia","RIPRSVZ",25.2953526973783
"Microglia","RIPRSVZ",24.8063032938889
"Microglia","RIPRSVZ",38.91276360539
"Microglia","RIPRSVZ",28.6180732141042
"Microglia","RIPRSVZ",34.1156263468178
"Microglia","RIPRSVZ",33.4389351036083
"Microglia","RIPRSVZ",25.2739005982344
"Microglia","RIPRSVZ",28.8649993092965
"Microglia","RIPRSVZ",27.3722024009879
"Microglia","RIPRSVZ",17.7503988160328
"Microglia","RIPRSVZ",36.4877256022563
"Microglia","RIPRSVZ",34.6274067133017
"Microglia","RIPRSVZ",32.271238276312
"Microglia","RIPRSVZ",31.871387951153
"Microglia","RIPRSVZ",31.3667207765264
"Microglia","RIPRSVZ",22.4115987726654
"Microglia","RIPRSVZ",30.4576500128631
"Microglia","RIPRSVZ",32.141903030163
"Microglia","RIPRSVZ",31.7317017728364
"Microglia","RIPRSVZ",26.1530731655933
"Microglia","RIPRSVZ",35.5189722454473
"Microglia","RIPRSVZ",27.1183870507164
"Microglia","RIPRSVZ",34.7748196491626
"Microglia","RIPRSVZ",38.1282514681314
"Microglia","RIPRSVZ",22.2900478895668
"Microglia","RIPRSVZ",36.8623638272866
"Microglia","RIPRSVZ",25.5908972070174
"Microglia","RIPRSVZ",38.132800635013
"Microglia","RIPRSVZ",35.9085882813072
"Microglia","RIPRSVZ",32.1384008370244
"Microglia","RIPRSVZ",29.5982108432327
"Microglia","RIPRSVZ",26.3822468275068
"Microglia","RIPRSVZ",29.9365591158748
"Microglia","RIPRSVZ",37.4904272134711
"Microglia","RIPRSVZ",34.9988363460436
"Microglia","RIPRSVZ",26.5582317878044
"Microglia","RIPRSVZ",12.8888917729115
"Microglia","RIPRSVZ",34.6829173625093
"Microglia","RIPRSVZ",34.4671964091027
"Microglia","RIPRSVZ",23.5290920045585
"Microglia","RIPRSVZ",29.9218697279029
"Microglia","RIPRSVZ",32.3134600156388
"Microglia","RIPRSVZ",36.0421119223275
"Microglia","RIPRSVZ",27.5250374451758
"Microglia","RIPRSVZ",28.5971582464857
"Microglia","RIPRSVZ",39.6910741058593
"Microglia","RIPRSVZ",35.2548363309516
"Microglia","RIPRSVZ",25.1260935997096
"Microglia","RIPRSVZ",29.3434974940669
"Microglia","RIPRSVZ",33.5931694383566
"Microglia","RIPRSVZ",34.1747482702711
"Microglia","RIPRSVZ",16.0145235637677
"Microglia","RIPRSVZ",34.7331440763388
"Microglia","RIPRSVZ",29.631845658842
"Microglia","RIPRSVZ",33.5566893246163
"Microglia","RIPRSVZ",26.241038351061
"Microglia","RIPRSVZ",21.2596816575379
"Microglia","RIPRSVZ",18.5643243448713
"Microglia","RIPRSVZ",21.8107553439176
"Microglia","RIPRSVZ",22.81947755771
"Microglia","RIPRSVZ",32.8775614825963
"Microglia","RIPRSVZ",21.9320608668133
"Microglia","RIPRSVZ",40.3093233611887
"Microglia","RIPRSVZ",22.7033044707069
"Microglia","RIPRSVZ",34.4337130959045
"Microglia","RIPRSVZ",34.5905587498362
"Microglia","RIPRSVZ",31.6802345318762
"Microglia","RIPRSVZ",32.3926030654762
"Microglia","RIPRSVZ",20.2316301695627
"Microglia","RIPRSVZ",33.8954476942101
"Microglia","RIPRSVZ",32.2905788826052
"Microglia","RIPRSVZ",30.5714729208359
"Microglia","RIPRSVZ",38.4804507181632
"Microglia","RIPRSVZ",22.089339552448
"Microglia","RIPRSVZ",17.198977850611
"Microglia","RIPRSVZ",31.7437970856778
"Microglia","RIPRSVZ",33.2232808213203
"Microglia","RIPRSVZ",19.6239785364026
"Microglia","RIPRSVZ",36.0656990919197
"Microglia","RIPRSVZ",27.5582360340188
"Microglia","RIPRSVZ",26.1854529783092
"Microglia","RIPRSVZ",21.247780265116
"Microglia","RIPRSVZ",20.9144872423035
"Microglia","RIPRSVZ",35.0175879446192
"Microglia","RIPRSVZ",28.5757864648316
"Microglia","RIPRSVZ",28.5124448242812
"Microglia","RIPRSVZ",26.166779133201
"Microglia","RIPRSVZ",35.8025407155177
"Microglia","RIPRSVZ",20.6484769644585
"Microglia","RIPRSVZ",34.4831881373574
"Microglia","RIPRSVZ",31.1968275809653
"Microglia","RIPRSVZ",25.4927242096325
"Microglia","RIPRSVZ",34.5401052144842
"Microglia","RIPRSVZ",27.6123440702836
"Microglia","RIPRSVZ",20.9718464008942
"Microglia","RIPRSVZ",28.164721578113
"Microglia","RIPRSVZ",34.9491893403107
"Microglia","RIPRSVZ",27.0200705975411
"Microglia","RIPRSVZ",36.8766710865647
"Microglia","RIPRSVZ",31.7503946602834
"Microglia","RIPRSVZ",33.9921348412848
"Microglia","RIPRSVZ",29.3978392864181
"Microglia","RIPRSVZ",26.334721714366
"Microglia","RIPRSVZ",32.6205950563677
"Microglia","RIPRSVZ",32.9681286462994
"Microglia","RIPRSVZ",33.0135748122874
"Microglia","RIPRSVZ",34.9590567953513
"Microglia","RIPRSVZ",21.9968789697126
"Microglia","RIPRSVZ",24.9494879924314
"Microglia","RIPRSVZ",22.6961013419135
"Microglia","RIPRSVZ",29.995845639591
"Microglia","RIPRSVZ",29.5124470293168
"Microglia","RIPRSVZ",29.4360489615124
"Microglia","RIPRSVZ",31.5269786362622
"Microglia","RIPRSVZ",31.2591131180168
"Microglia","RIPRSVZ",24.981302379965
"Microglia","RIPRSVZ",23.2027830574713
"Microglia","RIPRSVZ",37.027078844976
"Microglia","RIPRSVZ",22.0941828914495
"Microglia","RIPRSVZ",13.2807490968901
"Microglia","RIPRSVZ",23.6384831827149
"Microglia","RIPRSVZ",33.3631884790516
"Microglia","RIPRSVZ",34.5996541892284
"Microglia","RIPRSVZ",30.9889424392998
"Microglia","RIPRSVZ",35.0218391299525
"Microglia","RIPRSVZ",33.5026370005673
"Microglia","RIPRSVZ",20.7269036401528
"Microglia","RIPRSVZ",30.2073705099739
"Microglia","RIPRSVZ",27.9229041547214
"Microglia","RIPRSVZ",34.824151116079
"Microglia","RIPRSVZ",36.1291600272984
"Microglia","RIPRSVZ",30.0492574919403
"Microglia","RIPRSVZ",27.6387162433747
"Microglia","RIPRSVZ",14.9544725121258
"Microglia","RIPRSVZ",34.6075466583572
"Microglia","RIPRSVZ",28.9043418211256
"Microglia","RIPRSVZ",28.2643317685917
"Microglia","RIPRSVZ",34.1828255554137
"Microglia","RIPRSVZ",28.9221847531705
"Microglia","RIPRSVZ",36.8445651568799
"Microglia","RIPRSVZ",29.7901508552979
"Microglia","RIPRSVZ",29.7455889016481
"Microglia","RIPRSVZ",22.6135945425702
"Microglia","RIPRSVZ",33.0029757774792
"Microglia","RIPRSVZ",25.7201122141228
"Microglia","RIPRSVZ",29.9279955335362
"Microglia","RIPRSVZ",17.5812217391613
"Microglia","RIPRSVZ",34.3742813351383
"Microglia","RIPRSVZ",30.0481400291218
"Microglia","RIPRSVZ",23.8530777431437
"Microglia","RIPRSVZ",27.5612060293425
"Microglia","RIPRSVZ",27.9338804314307
"Microglia","RIPRSVZ",35.4764624810872
"Microglia","RIPRSVZ",32.6962609380567
"Microglia","RIPRSVZ",30.0895813865984
"Microglia","RIPRSVZ",29.2754777572618
"Microglia","RIPRSVZ",31.7240275109404
"Microglia","RIPRSVZ",33.1058027101915
"Microglia","RIPRSVZ",32.0435273112261
"Microglia","RIPRSVZ",30.2216412595499
"Microglia","RIPRSVZ",18.6910963235339
"Microglia","RIPRSVZ",29.1481355594645
"Microglia","RIPRSVZ",18.1192348769215
"Microglia","RIPRSVZ",30.7294370193181
"Microglia","RIPRSVZ",16.7210305801512
"Microglia","RIPRSVZ",27.8549261783005
"Microglia","RIPRSVZ",34.5040934792507
"Microglia","RIPRSVZ",21.9805767738714
"Microglia","RIPRSVZ",26.3012782349153
"Microglia","RIPRSVZ",20.0574242297031
"Microglia","RIPRSVZ",30.695401198254
"Microglia","RIPRSVZ",22.6855653191222
"Microglia","RIPRSVZ",29.5597972862799
"Microglia","RIPRSVZ",33.2080632563728
"Microglia","RIPRSVZ",25.2585805136053
"Microglia","RIPRSVZ",28.4201813093765
"Microglia","RIPRSVZ",29.6340287542941
"Microglia","RIPRSVZ",31.4026553375806
"Microglia","RIPRSVZ",5.66500402061034
"Microglia","RIPRSVZ",22.2473843191012
"Microglia","RIPRSVZ",29.164148720774
"Microglia","RIPRSVZ",27.8571104898853
"Microglia","RIPRSVZ",24.6416027549505
"Microglia","RIPRSVZ",22.7062720371998
"Microglia","RIPRSVZ",26.0156594259693
"Microglia","RIPRSVZ",36.127126273583
"Microglia","RIPRSVZ",34.1227430983634
"Microglia","RIPRSVZ",20.0774607297258
"Microglia","RIPRSVZ",27.2208842606064
"Microglia","RIPRSVZ",35.8899280385047
"Microglia","RIPRSVZ",45.303756330183
"Microglia","RIPRSVZ",21.7194353067942
"Microglia","RIPRSVZ",26.0721123082951
"Microglia","RIPRSVZ",43.0423642758269
"Microglia","RIPRSVZ",24.8622602310052
"Microglia","RIPRSVZ",27.5517430369513
"Microglia","RIPRSVZ",30.050791339603
"Microglia","RIPRSVZ",33.8321021104361
"Microglia","RIPRSVZ",25.8874464497378
"Microglia","RIPRSVZ",32.5228046169498
"Microglia","RIPRSVZ",32.2833835354762
"Microglia","RIPRSVZ",28.7522661013935
"Microglia","RIPRSVZ",32.3499806372317
"Microglia","RIPRSVZ",16.0807414758271
"Microglia","RIPRSVZ",25.0049624193898
"Microglia","RIPRSVZ",31.2855151626101
"Microglia","RIPRSVZ",26.4584907619465
"Microglia","RIPRSVZ",25.5353883780942
"Microglia","RIPRSVZ",34.2853408364979
"Microglia","RIPRSVZ",33.4622147408223
"Microglia","RIPRSVZ",38.0956911925678
"Microglia","RIPRSVZ",32.0035042384687
"Microglia","RIPRSVZ",22.6195228417547
"Microglia","RIPRSVZ",34.3776177435458
"Microglia","RIPRSVZ",30.4846326794753
"Microglia","RIPRSVZ",32.4374728186345
"Microglia","RIPRSVZ",29.7279945018073
"Microglia","RIPRSVZ",15.9824382846085
"Microglia","RIPRSVZ",28.9928910408278
"Microglia","RIPRSVZ",28.4603772744365
"Microglia","RIPRSVZ",28.211782505326
"Microglia","RIPRSVZ",30.2536071278258
"Microglia","RIPRSVZ",33.5861660483109
"Microglia","RIPRSVZ",34.5828933900831
"Microglia","RIPRSVZ",35.0520016146773
"Microglia","RIPRSVZ",25.3982511275305
"Microglia","RIPRSVZ",29.3211965802237
"Microglia","RIPRSVZ",23.1080304547894
"Microglia","RIPRSVZ",31.339694158291
"Microglia","RIPRSVZ",39.3980871340681
"Microglia","RIPRSVZ",24.7293617492845
"Microglia","RIPRSVZ",32.6378502281397
"Microglia","RIPRSVZ",15.4074698128968
"Microglia","RIPRSVZ",27.2142781456207
"Microglia","RIPRSVZ",29.45339001314
"Microglia","RIPRSVZ",31.8801515582331
"Microglia","RIPRSVZ",28.3652582014037
"Microglia","RIPRSVZ",29.3532902369642
"Microglia","RIPRSVZ",21.2893228059722
"Microglia","RIPRSVZ",25.4969982662277
"Microglia","RIPRSVZ",17.5970267107284
"Microglia","RIPRSVZ",32.3225101042529
"Microglia","RIPRSVZ",30.093295694116
"Microglia","RIPRSVZ",33.1185735380993
"Microglia","RIPRSVZ",38.6606386038469
"Microglia","RIPRSVZ",25.3323972630931
"Microglia","RIPRSVZ",18.5571059315935
"Microglia","RIPRSVZ",26.5789037159179
"Microglia","RIPRSVZ",33.3006138106982
"Microglia","RIPRSVZ",42.7253477923569
"Microglia","RIPRSVZ",26.1937198324653
"Microglia","RIPRSVZ",24.6837403584172
"Microglia","RIPRSVZ",22.6924919160137
"Microglia","RIPRSVZ",34.9602968813162
"Microglia","RIPRSVZ",29.1836546524639
"Microglia","RIPRSVZ",19.6540878311062
"Microglia","RIPRSVZ",22.8432641109877
"Microglia","RIPRSVZ",24.4478172534058
"Microglia","RIPRSVZ",19.8932875279764
"Microglia","RIPRSVZ",32.2107716823057
"Microglia","RIPRSVZ",32.9981879830194
"Microglia","RIPRSVZ",34.9394080844145
"Microglia","RIPRSVZ",34.2459177343474
"Microglia","RIPRSVZ",36.463176459204
"Microglia","RIPRSVZ",33.9506539693421
"Microglia","RIPRSVZ",30.7097642324167
"Microglia","RIPRSVZ",30.3185185415336
"Microglia","RIPRSVZ",34.0202636150921
"Microglia","RIPRSVZ",28.0169918371125
"Microglia","RIPRSVZ",29.9440824714931
"Microglia","RIPRSVZ",17.9798616784446
"Microglia","RIPRSVZ",28.258879036178
"Microglia","RIPRSVZ",33.581810406456
"Microglia","RIPRSVZ",17.2725613652121
"Microglia","RIPRSVZ",32.2831525578026
"Microglia","RIPRSVZ",39.7183721359336
"Microglia","RIPRSVZ",22.6123867155188
"Microglia","RIPRSVZ",25.4588466639401
"Microglia","RIPRSVZ",26.3078882225047
"Microglia","RIPRSVZ",33.4514414277456
"Microglia","RIPRSVZ",25.783494771584
"Microglia","RIPRSVZ",27.3474925128268
"Microglia","RIPRSVZ",32.3649950141101
"Microglia","RIPRSVZ",29.6689499044699
"Microglia","RIPRSVZ",33.5139452473423
"Microglia","RIPRSVZ",26.9520134479663
"Microglia","RIPRSVZ",38.6500145462713
"Microglia","RIPRSVZ",33.8659489513529
"Microglia","RIPRSVZ",33.2048126719706
"Microglia","RIPRSVZ",30.0681731474752
"Microglia","RIPRSVZ",32.5342760692725
"Microglia","RIPRSVZ",29.4565027059902
"Microglia","RIPRSVZ",31.8838161270178
"Microglia","RIPRSVZ",27.872787902323
"Microglia","RIPRSVZ",20.9338031123513
"Microglia","RIPRSVZ",25.6081302802223
"Microglia","RIPRSVZ",20.0284412300804
"Microglia","RIPRSVZ",30.5936129319345
"Microglia","RIPRSVZ",33.3530130503714
"Microglia","RIPRSVZ",31.8569378971516
"Microglia","RIPRSVZ",30.7675292321556
"Microglia","RIPRSVZ",29.3134155430455
"Microglia","RIPRSVZ",36.3731596402152
"Microglia","RIPRSVZ",32.852635581344
"Microglia","RIPRSVZ",37.2372010348002
"Microglia","RIPRSVZ",37.9877645630114
"Microglia","RIPRSVZ",32.7349229673723
"Microglia","RIPRSVZ",37.359871675336
"Microglia","RIPRSVZ",32.9221163024579
"Microglia","RIPRSVZ",27.9730929818076
"Microglia","RIPRSVZ",26.9736448018439
"Microglia","RIPRSVZ",33.0316124110557
"Microglia","RIPRSVZ",22.3158153394988
"Microglia","RIPRSVZ",32.2572028693206
"Microglia","RIPRSVZ",28.5324668711531
"Microglia","RIPRSVZ",34.4186894931759
"Microglia","RIPRSVZ",29.7301882129317
"Microglia","RIPRSVZ",36.3525523066512
"Microglia","RIPRSVZ",29.6827610759253
"Microglia","RIPRSVZ",25.4027414043008
"Microglia","RIPRSVZ",28.9856360101641
"Microglia","RIPRSVZ",31.3208202742557
"Microglia","RIPRSVZ",36.3646472366435
"Microglia","RIPRSVZ",30.9270867304548
"Microglia","RIPRSVZ",33.7752271512677
"Microglia","RIPRSVZ",34.3114691848305
"Microglia","RIPRSVZ",23.9840977558198
"Microglia","RIPRSVZ",16.735578433794
"Microglia","RIPRSVZ",26.2748606370352
"Microglia","RIPRSVZ",22.8148632597449
"Microglia","RIPRSVZ",31.2712400780873
"Microglia","RIPRSVZ",14.3637028242899
"Microglia","RIPRSVZ",27.3423890298195
"Microglia","RIPRSVZ",34.7196097554737
"Microglia","RIPRSVZ",26.9803885095752
"Microglia","RIPRSVZ",35.0220920146153
"Microglia","RIPRSVZ",37.3179874201333
"Microglia","RIPRSVZ",37.3359605179533
"Microglia","RIPRSVZ",33.7069186003481
"Microglia","RIPRSVZ",37.2733064574456
"Microglia","RIPRSVZ",33.2307949094282
"Microglia","RIPRSVZ",34.7475639081442
"Microglia","RIPRSVZ",36.5175835026929
"Microglia","RIPRSVZ",35.1995954911422
"Microglia","RIPRSVZ",14.8711970444772
"Microglia","RIPRSVZ",27.2992714447414
"Microglia","RIPRSVZ",21.961883828085
